block_idx,block_name,n_anchors,microprice__joint__raw,microprice__joint__net,microprice__prem_byb__raw,microprice__prem_byb__net,microprice__prem_okx__raw,microprice__prem_okx__net,microprice__prem_bin__raw,microprice__prem_bin__net,microprice__gap_okx-byb__raw,microprice__gap_okx-byb__net,microprice__gap_bin-byb__raw,microprice__gap_bin-byb__net,ofi_normalised__joint__raw,ofi_normalised__joint__net,ofi_normalised__byb__raw,ofi_normalised__byb__net,ofi_normalised__okx__raw,ofi_normalised__okx__net,ofi_normalised__bin__raw,ofi_normalised__bin__net,ofi__joint__raw,ofi__joint__net,ofi__byb__raw,ofi__byb__net,ofi__bin__raw,ofi__bin__net,ofi__okx__raw,ofi__okx__net,price_momentum__joint__raw,price_momentum__joint__net,price_momentum__byb__raw,price_momentum__byb__net,price_momentum__okx__raw,price_momentum__okx__net,price_momentum__bin__raw,price_momentum__bin__net,flow_persistence__joint__raw,flow_persistence__joint__net,flow_persistence__bin__raw,flow_persistence__bin__net,flow_persistence__byb__raw,flow_persistence__byb__net,flow_persistence__okx__raw,flow_persistence__okx__net,xv_book_pressure__joint__raw,xv_book_pressure__joint__net,xv_book_pressure__gap_okx-byb_QI__raw,xv_book_pressure__gap_okx-byb_QI__net,xv_book_pressure__gap_okx-byb_prem__raw,xv_book_pressure__gap_okx-byb_prem__net,xv_book_pressure__gap_bin-byb_QI__raw,xv_book_pressure__gap_bin-byb_QI__net,xv_book_pressure__gap_bin-byb_prem__raw,xv_book_pressure__gap_bin-byb_prem__net,trade_rate_surge__joint__raw,trade_rate_surge__joint__net,trade_rate_surge__byb__raw,trade_rate_surge__byb__net,trade_rate_surge__okx__raw,trade_rate_surge__okx__net,trade_rate_surge__bin__raw,trade_rate_surge__bin__net,mid_rate_surge__joint__raw,mid_rate_surge__joint__net,mid_rate_surge__byb__raw,mid_rate_surge__byb__net,mid_rate_surge__okx__raw,mid_rate_surge__okx__net,mid_rate_surge__bin__raw,mid_rate_surge__bin__net,trade_rate_normalised__joint__raw,trade_rate_normalised__joint__net,trade_rate_normalised__byb__raw,trade_rate_normalised__byb__net,trade_rate_normalised__okx__raw,trade_rate_normalised__okx__net,trade_rate_normalised__bin__raw,trade_rate_normalised__bin__net,volume_normalised__joint__raw,volume_normalised__joint__net,volume_normalised__byb__raw,volume_normalised__byb__net,volume_normalised__okx__raw,volume_normalised__okx__net,volume_normalised__bin__raw,volume_normalised__bin__net,vol_over_rate__joint__raw,vol_over_rate__joint__net,vol_over_rate__byb__raw,vol_over_rate__byb__net,vol_over_rate__okx__raw,vol_over_rate__okx__net,vol_over_rate__bin__raw,vol_over_rate__bin__net,volume_surge__joint__raw,volume_surge__joint__net,volume_surge__byb__raw,volume_surge__byb__net,volume_surge__bin__raw,volume_surge__bin__net,volume_surge__okx__raw,volume_surge__okx__net,gap_dynamics__joint__raw,gap_dynamics__joint__net,gap_dynamics__okx__raw,gap_dynamics__okx__net,gap_dynamics__bin__raw,gap_dynamics__bin__net,range_breakout__joint__raw,range_breakout__joint__net,range_breakout__byb__raw,range_breakout__byb__net,range_breakout__bin__raw,range_breakout__bin__net,range_breakout__okx__raw,range_breakout__okx__net,flow_imbalance__joint__raw,flow_imbalance__joint__net,flow_imbalance__bin__raw,flow_imbalance__bin__net,flow_imbalance__byb__raw,flow_imbalance__byb__net,flow_imbalance__okx__raw,flow_imbalance__okx__net
11,holocron.20260526T155045.0,108038,0.3576515274013337,0.19349663549738216,0.3398734467017373,0.17365032914795436,0.3010420265021752,0.1504436277026398,0.3174058694332679,0.16745538865533238,0.08128498417516519,0.03443263582829151,0.050163867620526915,0.012966242972734104,0.38087706506315305,0.22042245229796908,0.2752412745873036,0.09497470336958092,0.3123762255876789,0.16608030205978336,0.3300017000368394,0.193632587206442,0.36314375205836147,0.20456595786277337,0.26774117283557236,0.08840679128664769,0.30124609629300697,0.1725486462210563,0.2941691483519832,0.15204139071665335,0.29975445191675687,0.14568221959364497,0.17692545682864638,-0.022419343977442052,0.2120537047229361,0.08014713551718217,0.2667827078837569,0.1374247855483443,0.27504370703081765,0.11846776761214256,0.24798238425905564,0.10614775061272674,0.19263620868964385,0.0669429206922838,0.1933853066146077,0.06274973070107764,0.05049042680831042,0.02039996255496837,0.07633048936395959,0.034089663675920534,0.08128498417516519,0.03443263582829151,0.016349516635732093,0.0006356305098570436,0.050163867620526915,0.012966242972734104,0.1662973039043325,0.07635543433044473,0.08880103132501992,0.017290017684993997,0.09882935702369904,0.02666215108834505,0.16458419417583997,0.08805014313850723,0.21922941784152644,0.1205846627409467,0.08700045746674297,0.0005099887025166172,0.11819490594482902,0.04990794942766036,0.16439312398355171,0.10564224862046284,0.19193639337926222,0.0985085456961915,0.08719831245005473,0.017352397894212446,0.09668335653837969,0.025997283814419653,0.15574078025601718,0.09960441509471296,-0.008520258646636802,-0.007932208500391169,-0.007258668682102648,-0.0073608004633741175,-0.0010470833767529247,-0.00013381132023887465,-0.00020268996979701248,-0.00029349613052415124,-0.019697154991804855,-0.01915100047431126,-0.02369374723871319,-0.021844376409530075,-0.002952790607037889,-0.0005787739183803209,0.00443852444370961,0.007758905037117986,0.017172194664188692,0.013897943825283532,-0.00042553788802664194,-0.000294979876757695,0.01532225691584399,0.014316236810145544,0.003718893371345608,0.001682536233985038,0.1740389752903071,0.09168810537688471,0.12062815941900681,0.05258486697145115,0.16846385127638439,0.08663423421268457,0.2680181710586598,0.13025653300435058,0.16636876108815862,0.0343373510090042,0.27215494257981293,0.12244347069816908,0.21758106333851415,0.07791942918385325,0.2466612196784936,0.1039049362989008,0.18528792244684622,0.07796249414441053,0.1722040556581038,0.059506614582963024,0.15540260566151384,0.05110702556020705
12,holocron.20260526T173015.0,1311542,0.2613361917153828,0.16308833951252957,0.25409852776240394,0.15499519429038036,0.2075191900790813,0.12370978499048119,0.22953488653022427,0.14275027258757703,0.07852171306562818,0.04560955030743688,0.04837237251739461,0.02057197868771829,0.28151087063609337,0.17739376064902043,0.2227986022983608,0.12056222137870104,0.23767258229324864,0.14222061815015788,0.2545890920176036,0.1622438000596603,0.2728925046472275,0.16879747784304075,0.2129462906025484,0.11109563991408217,0.23946763929219897,0.14940583175781233,0.22736359047506624,0.13290066200114736,0.1880040336165784,0.10816475232462419,0.14302687075433018,-0.030190863835941967,0.1493473437784419,0.07576272049740024,0.1859350954841667,0.10797334375997264,0.1835054304134636,0.09641673757918967,0.16947959446303565,0.09054549226162967,0.13394726624809508,0.060431704864944674,0.12645353453220506,0.05969650461885842,0.0607068336270495,0.037597781016060816,0.07524105762699193,0.04617554097075646,0.07852171306562818,0.04560955030743688,0.0369583219613815,0.016200601209451562,0.04837237251739461,0.02057197868771829,0.10274396891625219,0.05399929408414825,0.06617417110362862,0.016371367714444474,0.05925935947895851,0.02382931740904254,0.10099910699929145,0.05644224128738115,0.14312120732326455,0.08027937003101862,0.06834776138137473,0.006583224278823935,0.07928235117274231,0.03770569996937803,0.123898357925552,0.07735742003115706,0.12302340433466426,0.06753469018434069,0.07258254035974397,0.017054681468812727,0.055685807582883676,0.021340579726158077,0.10678268932481168,0.06406862877321218,6.538801473536526e-05,6.0649279513325105e-05,0.0005672690172917327,0.0004213626060916298,-0.00046866695460735797,-0.00041276900252038007,0.00035749777125435034,0.0004690954566869132,-0.005811684999542113,-0.004780298776285885,-0.011197395883834414,-0.009156291776864944,-0.005002831998844506,-0.0019440832720947487,0.00216797494264169,0.005199525000134486,0.009914246360636134,0.009484209865581822,-0.00012203330347580754,-4.57824981604793e-05,0.010104435262288339,0.010647841070331815,0.001386978559019647,0.00040749626392488913,0.08928191066809377,0.05710131408375854,0.05479387890611112,0.03536546097016777,0.08918974244142566,0.056556387403737945,0.16428007016509993,0.09116413251511246,0.12894890567626507,0.04991631465304919,0.18062498343156624,0.09865732431617885,0.144901861147869,0.07232817084623872,0.17313070878063955,0.09106632770755643,0.13970109609380232,0.07738758430340167,0.118285043243988,0.053822364417094065,0.11075348653025263,0.05311805632548089
14,holocron.20260527T123606.0,339545,0.3923636164990598,0.22133884678522475,0.37685638784664954,0.20333451344135567,0.3183489490665306,0.16184901332412793,0.34567827095637615,0.18719592605868113,0.10109941290915524,0.04187391043275829,0.06698413115037315,0.018437723721242666,0.42898226388837074,0.2551725592695842,0.3230663644159425,0.1504925523672222,0.3627410653443075,0.19911513564251343,0.3859198441952643,0.2267920861373201,0.41936561101685627,0.2456513612738478,0.3133490840540693,0.1410929027684425,0.36885757111814244,0.21289581868196672,0.34968512556443637,0.18826932198191726,0.29829662643020616,0.14265557624809105,0.17992303250116867,-0.032382688282729666,0.21235781593283218,0.08249799993493229,0.2845330675696366,0.14172131902308605,0.27017096372276894,0.10881727135995262,0.2546899801514031,0.10286984664449378,0.18646426498059937,0.056483658358139066,0.17470715672389117,0.04651899161754447,0.08405294715012451,0.03249370721358574,0.09586494314318415,0.040134898775712524,0.10109941290915524,0.04187391043275829,0.06470805197306087,0.020035686097926275,0.06698413115037315,0.018437723721242666,0.14107501158263958,0.06853249455533833,0.07247602160170154,0.011724586803254777,0.07063689793281237,0.02313021995527037,0.1391308096761235,0.07243073273983786,0.19218795700199964,0.1072340510749476,0.07640801485761393,0.0008856724886763812,0.10192325041785617,0.04443462564691736,0.1469038565720815,0.09203363382169838,0.17655441563056667,0.09505169455387408,0.0779570758126026,0.013337186569781001,0.0700776038878504,0.023618301941548236,0.15289674805305437,0.09313947085985563,0.00203396169912122,0.0019098428499025322,0.00010202213633084267,-4.720745784839164e-05,0.0017091916452074002,0.001647159619536348,0.0008967514438090324,0.0010280758664469314,-0.008420312532823937,-0.009308300184710988,-0.007266417237239503,-0.005430188736643776,-0.004028419366649119,-0.0018465111278671842,-0.0008516431035395788,0.0009181779486274189,0.004699486867572197,0.0037595611237991045,0.00019093063331188098,-9.007581494907546e-05,0.003694140106757421,0.004065926664055669,0.0011010308505022132,5.886178075231729e-06,0.15657972701730608,0.05836362144034188,0.07252870915800701,0.013899087571227015,0.15668300259526835,0.057748265003295746,0.25380459952472983,0.11381502395914672,0.15616065621656036,0.03385761015974764,0.2638684115606403,0.10816039650223053,0.19762032126603313,0.06197958495225822,0.251413083211974,0.10074279160348781,0.20258105535845078,0.08219380418388128,0.1704302376411251,0.05420435296713888,0.14188932221397152,0.040833720821311814
15,holocron.20260527T175622.0,649181,0.3498207299569426,0.18931013121815066,0.325242250688458,0.1674085621215327,0.2720880580766213,0.13612894398972458,0.3084623500261018,0.16763629101470323,0.08282924606317253,0.04009522085758743,0.03806714570345389,0.010953741847017695,0.37904861791065186,0.22129876916805408,0.28557982816440947,0.12812016739906434,0.3097123496285211,0.1635062419509799,0.3461385578405173,0.20404229668175122,0.3687870887076136,0.2112948614979952,0.2788556705532128,0.12225823691891524,0.32988214804520516,0.191404446259055,0.2964653327667371,0.15317535991409453,0.2689080156385821,0.13823947951814713,0.1589715241934846,-0.0009708236306718021,0.1837457918867016,0.06864260869497982,0.2538041468801339,0.12580987658451154,0.2384843620421785,0.10150303383441944,0.22538642339053164,0.09807950167021107,0.15485957273226714,0.045638107905126124,0.15765991233380117,0.053323297165364686,0.06040040294481148,0.033546599922164855,0.08190075596530393,0.04129266898665329,0.08282924606317253,0.04009522085758743,0.039743649776541844,0.013107613532385015,0.03806714570345389,0.010953741847017695,0.13772979394538445,0.06105981129338389,0.07441925949925596,0.009896805231276895,0.07492666704719864,0.02016102297670777,0.13560314086198863,0.0625148329512411,0.19752583665595816,0.1061202168348917,0.08275822667236765,0.0014935072887803935,0.10391222465355937,0.03893256345930521,0.16108645109206046,0.09482509570571074,0.16102526881044335,0.07861429887806032,0.06064748722041299,0.005130682030308559,0.07387318859944178,0.01893115981791821,0.1424621833937034,0.07790877880425034,-0.00048714778311897966,-8.403838785453477e-05,0.00023206825857721713,0.00038086393654621076,-3.3056443619422504e-05,-0.00020792012639173074,-0.0003770631646842909,2.7083636541691547e-05,-0.025335098239858925,-0.017811848283902476,-0.03246629972673047,-0.02424119040069106,-0.01883268695287492,-0.010381468844930075,-0.005112872626559184,0.00401209748663936,0.009602916102831663,0.008649921123402515,-0.00032946350761368925,-0.00026467091638426865,0.011204630940677751,0.010825292651726659,-0.0006587118841231837,-0.0013267775339382282,0.15031645702005283,0.08406976162388005,0.08213602627188508,0.04371654560410709,0.1526583743420109,0.08429003815878314,0.22360479568186994,0.11096704636424948,0.13806437857719245,0.02717869145067789,0.23373677349809155,0.1003584886779128,0.1723513455331127,0.05885091554101371,0.22862969359790086,0.10008287477965572,0.18908706110365947,0.0889204462792616,0.1360015517943668,0.041536347210421654,0.1270750986933344,0.046964701653862406
19,holocron.20260528T031907.0,45482,0.4772602812100853,0.27838418435811046,0.45015544066143887,0.2248172382139212,0.3745083106222041,0.18142568400577103,0.432818786446571,0.2395646047297219,0.11988118267696317,0.03391427144405004,-0.026526380624636088,-0.015682523116956365,0.5350567175561978,0.3379182048578268,0.3852628648111867,0.18450496067720373,0.426889911273921,0.23637566393016507,0.4604493496070238,0.27831553373889634,0.5237568969498877,0.3266451532058339,0.379268385096564,0.17869404504316683,0.4364380153125946,0.2590115549067807,0.41445851369699355,0.22694508460116303,0.4146577920468117,0.22304198713815404,0.19511995699590853,0.005824706658175638,0.2663555827186446,0.10114279269773135,0.3842653963427137,0.2064435488362069,0.3489930830063111,0.15384928509928575,0.3248153027891383,0.1394169813415697,0.21137315632639667,0.044117960798168265,0.2158204161440975,0.04412155341646534,0.08997408367753842,0.01622938516161554,0.11205442659298835,0.031951102837081136,0.11988118267696317,0.03391427144405004,0.07266921839465552,0.010894395624726327,-0.026526380624636088,-0.015682523116956365,0.21184943894114133,0.10608276426604202,0.09577328799057028,0.011040184967725686,0.11063952551523329,0.028354989304200884,0.20643187405107455,0.11165379553072924,0.2758383439810478,0.16498496006352903,0.09322770026912669,0.000785673098688322,0.1371098779927522,0.06311659608634318,0.2103820632686753,0.1376134787099519,0.23501417730314916,0.12365862210640877,0.09794768822801997,0.015778798236526004,0.10266585519377969,0.022214388046071176,0.19403683425767226,0.1235706714082796,-0.003922684716901659,-0.005150255769123646,-0.00011649586783224475,0.0002732075276679624,0.0004168179590949006,-0.001790204738694845,0.0013235024867060408,0.0034132511869262583,-0.009132325985188733,-0.01554025952459076,-0.0231522974107317,-0.016157366420358088,-0.00808465846598802,0.00019896866572632899,0.003239401414388665,0.009549161139772,0.0063270786887276165,0.0016609935806999876,0.00017825767305307272,-0.000216148692055107,0.009765393251982252,0.006737810249089815,-0.00036902872137262177,-0.0031437868997540863,0.3002101741544274,0.1505401775136943,0.17263433107480403,0.042034012938837795,0.29736263558652337,0.14690363789273858,0.3628976758981716,0.18471596080549657,0.15961040826911252,0.00808021993144395,0.35622992775383094,0.16317873164888225,0.24799638894358983,0.06530759245952134,0.3041467929631011,0.11814153655442283,0.24460979581735098,0.0898714838109555,0.19233647365515655,0.044513175404895466,0.16833189185576908,0.03521683233525588
20,holocron.20260528T040255.0,159659,0.27574612862218867,0.17041920323939813,0.271333981962937,0.1645976602595739,0.21255586969298204,0.11824612376551426,0.2515790014426797,0.1548598670765538,0.07821517573545969,0.04366928787752018,0.05591730712212425,0.02252928964019972,0.29181028689315125,0.18272186355999237,0.22208812482936913,0.11356776946010629,0.23590589008167742,0.13473554002841237,0.2566893537671249,0.15753000318137805,0.28596046817522347,0.17686290171919594,0.21604852826884732,0.10766046675389639,0.2474754825265288,0.14975059832494086,0.228683736117248,0.12844770159114283,0.22084619645450873,0.1200330249757298,0.12727000963389193,-0.002741027670414578,0.14343214610757896,0.06913141711056815,0.21109522440030057,0.12161453694323122,0.20780319515636092,0.10401233103981115,0.1945735296605184,0.09654889305990229,0.12332522125469826,0.04341571188063796,0.13919510393478135,0.05780277458319506,0.06514398147067534,0.03550111090151943,0.07792500118442784,0.044120071779150685,0.07821517573545969,0.04366928787752018,0.045610280114441834,0.01985988838651269,0.05591730712212425,0.02252928964019972,0.13616040927543877,0.07448779909749567,0.0767693558586956,0.019095467594186177,0.07314469721460237,0.02856319227910295,0.13955005765874953,0.08199859479578495,0.1803306571537373,0.10531770441209379,0.08418221630481834,0.011460098462370644,0.0855563749055405,0.04262870589385076,0.1550649647783396,0.09821884908084136,0.15540556841158937,0.0865662585710962,0.07740249050890641,0.012915252156145085,0.06839142682432076,0.025057145113512508,0.13805629177670822,0.08695048874071973,-0.0019768112192328213,-0.002939274785062229,-0.0005779832817079944,-0.0006066242592980275,0.0009549797797530762,0.0008705010679014025,-0.001678925577933768,-0.001564301923654865,-0.011007101467177295,-0.010947814383232946,-0.012562407357818828,-0.011491115839454197,-0.0023791131731090848,-0.0004443613204962171,0.0023794182563442456,0.0051114097667785685,0.007859998679613497,0.009761273534619641,-3.6406257581417245e-05,-0.0001983938925936013,0.010345120323901974,0.01255084366669415,-0.0014097784591831919,-0.0011936184472552958,0.17454716022275824,0.10272096224638329,0.10740032358804051,0.059080915778381635,0.17333789305228453,0.10088531371186639,0.19503570916903656,0.10339978342267285,0.12023698867715647,0.03320279089741855,0.20963392080294369,0.1097628641951721,0.15448048195102926,0.06941887213963642,0.18079273904622575,0.08729641738434361,0.15116915737092376,0.07532233168560949,0.10445314659356218,0.03667707520546805,0.10110451971418388,0.03899165674155415
21,holocron.20260528T062557.0,1692763,0.3126516980108255,0.18421759010716,0.3007841161047133,0.16954106379046913,0.23961215197077523,0.12907003914647952,0.27663953132566177,0.16144955496945634,0.09626323933471832,0.04838355972016993,0.07536501950310055,0.02881648437363106,0.3384556732955824,0.21073458805795198,0.2655168922080291,0.13688274711892162,0.28200748440535645,0.1614746641279558,0.3020281284913735,0.18624400284465265,0.32932915964595255,0.201664968066948,0.2558502843124277,0.12768089741085353,0.2852052041711062,0.1723880938682124,0.27156579487275784,0.15282331499096846,0.2491345742766057,0.1357637927737259,0.15001962811601016,0.01917283600895782,0.16277789304862722,0.07272581803526519,0.23952051162921387,0.13154686472786015,0.21910531982581047,0.10470332685059879,0.21037822748161353,0.10202235404157554,0.14124148888158328,0.0513324584760073,0.13482532272696587,0.05328715849288378,0.09127069008938994,0.04542261943205973,0.09089979396726595,0.04864056381682881,0.09626323933471832,0.04838355972016993,0.07162774019625588,0.02931742705024247,0.07536501950310055,0.02881648437363106,0.11921893591464021,0.05635192694320748,0.06782933265627382,0.011555018417740287,0.0560777541403608,0.012873600212591874,0.12117226072188884,0.0636351105377134,0.17842961666286894,0.10093338539540167,0.07782543335992222,0.005161453715256309,0.08356903484130034,0.036331294483089444,0.14912402082947712,0.09217409340689706,0.12701214531795396,0.0640517925184669,0.053573631229461946,0.0066247943123045605,0.03694203731280628,0.002312466149837017,0.12175603012179013,0.07070258317303643,0.0057136918885472565,0.005656436273416471,0.0011021545734525573,0.000873484923368778,0.0016497413741542455,0.0022592049230950872,0.006250916117100921,0.005765911971246512,-0.006719887038477215,-0.003623098442913697,-0.0364902578612482,-0.029708282413385995,-0.012796703190148764,-0.002165372745193933,0.018610898784294075,0.018386005349226825,0.006152526920364457,0.004259461356132477,-0.0012949526937981876,-0.0007859498945763377,0.007495657599310854,0.007196436113057564,0.00033787613449640097,-0.0017377606203336504,0.14979409913586036,0.08361555649590023,0.06926909725955167,0.03875922193749952,0.1502043497083421,0.0835879538337667,0.21614482899186105,0.11332501347962322,0.13192718857675187,0.03681537645747594,0.22445697690527136,0.10967487395767121,0.15649225742964126,0.0649993519295644,0.20336811756995155,0.09716941830727475,0.1811126107164686,0.09167003347860443,0.12649144628894055,0.04614708856571288,0.1139998678916231,0.04743965217371511
22,holocron.20260528T062557.1,1647285,0.29420348731107177,0.16734828552101128,0.28064901283575705,0.1527729403108402,0.22807584331185088,0.11979626788645463,0.2521187664997102,0.14254070228937982,0.0806829429475527,0.03718188990140968,0.05746251992419531,0.0175740916609234,0.32081237923099204,0.1983295055202589,0.24696510815201406,0.1229113572000378,0.2625309534660569,0.1485594189745455,0.28368592989589936,0.17490433631582025,0.3093158805081133,0.18692665810949233,0.2377065829028523,0.1141431360078312,0.26370762755751576,0.15841233398645604,0.2483360729575929,0.13682971985580483,0.22486368052294564,0.11951618184705491,0.13922372394420665,0.01637813534722489,0.14752595955274367,0.0629468554010114,0.2157744451483359,0.11575801220259722,0.20395109915128604,0.09467794808465473,0.1934576660921909,0.09132139007905878,0.13717447240392733,0.04936184771465975,0.12892828526145828,0.04981653814975344,0.06417150973395754,0.03050668945456962,0.07638175575178685,0.03776179908031656,0.0806829429475527,0.03718188990140968,0.048806686746652235,0.016540992891135378,0.05746251992419531,0.0175740916609234,0.1141389266942873,0.054403952804681216,0.06347215327629552,0.011441388022919968,0.05699552534154642,0.015783782294494675,0.11528967842702192,0.05984529561822835,0.16222546429306361,0.09161903431614271,0.06714633152797914,0.0037242673270456716,0.07780444068729891,0.03410439770974358,0.13042522590225056,0.08187516705826989,0.13285905316562144,0.07191996487786612,0.05495225753022054,0.007815786861810864,0.05665005015249311,0.01664798443871468,0.11688098170549216,0.07177204535830742,0.0024419068432479235,0.0016949153128953676,0.001873174083595261,0.0012436603544712932,0.0005427601790658765,0.00039143110751369004,0.002160408512474274,0.0018282867344324993,0.005851919051729451,0.006634220121436746,-0.01492735480082244,-0.012133387055148576,-0.006254135364593655,-0.002136130576227302,0.0005943433608557452,0.007833406759984174,0.011796443624214309,0.009579133348868674,-0.0011077245364189414,-0.0006951883133725911,0.011767336273408313,0.010618202090810047,0.0019601576653503205,0.00033162038640255354,0.12640804336328518,0.06544557647695952,0.05864854640887743,0.03133541734784369,0.1277578752276793,0.06589923069379171,0.1925975720473473,0.09789733822634776,0.12352192721959328,0.032887345084836136,0.20518216760525132,0.09798343080495693,0.14478364689393555,0.058498108980314725,0.19142389577279448,0.09028702354899444,0.1654057288389105,0.08286007533165969,0.12067632386271897,0.043058303480820584,0.1092361983302215,0.045925595464423694
23,holocron.20260528T062557.2,1611772,0.17687889903689485,0.11907562090258911,0.17221045083614148,0.11398294393022759,0.1386926706822842,0.08915319332253752,0.15251510971780205,0.10257380281990078,0.0426400710092498,0.02781062868333016,0.013602684285621329,0.007273839233835178,0.18308721501821795,0.12211244713579647,0.14925124734300962,0.08883453046579873,0.152688388055883,0.097996280639402,0.1667129676032566,0.11306565738927926,0.17479648674731363,0.1139693720559165,0.1414111667133971,0.08117978919035757,0.15391110691385806,0.10170044010247753,0.1422209487200382,0.08873521602655804,0.12023072315486269,0.07766069048759214,0.09030267880122708,0.024773720670676902,0.08655630858912997,0.05036287448004509,0.12470017732575456,0.07924629308088824,0.12519243134112282,0.07558473330125787,0.11392913777839622,0.06925150355626605,0.09270277425583219,0.04900066624866538,0.07343319806826056,0.03901484040401658,0.03143625696951849,0.022186948395011785,0.04145703729612267,0.028182934397431497,0.0426400710092498,0.02781062868333016,0.020529592637113927,0.010965692192579757,0.013602684285621329,0.007273839233835178,0.06404384555738402,0.03548190430015476,0.04143132999023892,0.014492571685430097,0.032443498234149465,0.01424567536754677,0.06101230234840506,0.03526220526366257,0.0947917714306542,0.0594367035462451,0.041536015585622046,0.005119645660221425,0.04569158140904367,0.02570969142399769,0.08089914229573794,0.05477785894976818,0.06759316799543558,0.03573737713542387,0.04342198727002715,0.01312631523225205,0.02302813745708336,0.005903138662815069,0.05739290115601196,0.034669852966406164,0.00756537263955076,0.00680452076864084,0.0005568951054778226,0.0003340737493858076,0.00027783837367677255,0.00048446060401528823,0.008371665029721698,0.007667890235469418,-0.02245962478246146,-0.017477503048762985,-0.01984955366603764,-0.015570622327935685,-0.009996886252959407,-0.006630519340576291,-0.0064876926397693865,-0.0022157384701613353,0.012359754380260657,0.009388772083312569,-0.0004837881201665284,-0.0007526052203345734,0.013822238077441165,0.011779486488740928,0.0006495808995878594,-0.0007953667420051713,0.05527112543194229,0.04076223739639598,0.022757170887956927,0.0176963702821773,0.05509955878931552,0.04058536259532526,0.11585397007134518,0.07473389186353283,0.08738839228736492,0.039625300862116464,0.12270891261745234,0.07659472279990684,0.0899997463636004,0.052645900550512575,0.11988492362595551,0.0718648507034364,0.1030053372520652,0.06436085794194135,0.08142357723759834,0.04279001358360973,0.06457998512127443,0.03487117566194875
